heure,kind,quality,ouverture,haut,bas,cloture,n_releves,volume,valeur,profondeur_5pct
2026-09-04T19,53,3,3470.0,3470.0,3470.0,3470.0,1,0,0,1399
2026-09-04T19,53,4,3500.0,3500.0,3500.0,3500.0,1,0,0,1006
2026-09-04T19,53,5,3580.0,3580.0,3580.0,3580.0,1,0,0,2980
2026-09-04T19,53,6,3790.0,3790.0,3790.0,3790.0,1,0,0,4284
2026-09-04T19,53,9,3800.0,3800.0,3800.0,3800.0,1,0,0,4
2026-09-04T19,54,0,6500.0,6500.0,6500.0,6500.0,26,0,0,717
2026-09-04T19,54,1,6700.0,6700.0,6700.0,6700.0,1,0,0,224
2026-09-04T19,54,2,6750.0,6750.0,6750.0,6750.0,1,0,0,141
2026-09-04T19,54,3,6800.0,6800.0,6800.0,6800.0,1,0,0,2614
2026-09-04T19,54,4,6775.0,6775.0,6775.0,6775.0,1,0,0,6257
2026-09-04T19,54,5,6850.0,6850.0,6850.0,6850.0,1,0,0,1091
2026-09-04T19,54,6,7100.0,7100.0,7100.0,7100.0,1,0,0,1007
2026-09-04T19,54,7,6900.0,6900.0,6900.0,6900.0,1,0,0,252
2026-09-04T19,55,0,2310.0,2310.0,2310.0,2310.0,25,0,0,
2026-09-04T19,55,2,2310.0,2310.0,2310.0,2310.0,1,0,0,353
2026-09-04T19,55,3,2320.0,2320.0,2320.0,2320.0,1,0,0,1976
2026-09-04T19,55,4,2340.0,2340.0,2340.0,2340.0,1,0,0,65
2026-09-04T19,55,6,2390.0,2390.0,2390.0,2390.0,1,0,0,99
2026-09-04T19,55,7,2400.0,2400.0,2400.0,2400.0,1,0,0,40
2026-09-04T19,56,0,4410.0,4410.0,4410.0,4410.0,26,0,0,185
2026-09-04T19,56,2,4430.0,4430.0,4430.0,4430.0,1,0,0,58
2026-09-04T19,56,3,4450.0,4450.0,4450.0,4450.0,1,0,0,506
2026-09-04T19,56,4,4440.0,4440.0,4440.0,4440.0,1,0,0,2033
2026-09-04T19,56,5,4440.0,4440.0,4440.0,4440.0,1,0,0,5999
2026-09-04T19,56,6,4640.0,4640.0,4640.0,4640.0,1,0,0,120
2026-09-04T19,56,7,5100.0,5100.0,5100.0,5100.0,1,0,0,61
2026-09-04T19,56,8,6200.0,6200.0,6200.0,6200.0,1,0,0,2849
2026-09-04T19,57,0,5575.0,5625.0,5575.0,5625.0,26,0,0,35
2026-09-04T19,57,1,5575.0,5575.0,5575.0,5575.0,1,0,0,718
2026-09-04T19,57,2,5600.0,5600.0,5600.0,5600.0,1,0,0,483
2026-09-04T19,57,3,5725.0,5725.0,5725.0,5725.0,1,0,0,31
2026-09-04T19,57,4,5750.0,5750.0,5750.0,5750.0,1,0,0,733
2026-09-04T19,57,5,5800.0,5800.0,5800.0,5800.0,1,0,0,6670
2026-09-04T19,57,6,5875.0,5875.0,5875.0,5875.0,1,0,0,2041
2026-09-04T19,57,7,6000.0,6000.0,6000.0,6000.0,1,0,0,10
2026-09-04T19,57,8,6875.0,6875.0,6875.0,6875.0,1,0,0,30
2026-09-04T19,58,0,127.0,127.0,127.0,127.0,26,0,0,150465
2026-09-04T19,59,0,66.0,66.0,65.5,66.0,26,0,0,1788934
2026-09-04T19,60,0,5.5,5.6,5.5,5.6,26,0,0,5592
2026-09-04T19,60,1,6.3,6.3,6.3,6.3,1,0,0,6958
2026-09-04T19,60,2,6.6,6.6,6.6,6.6,1,0,0,241494
2026-09-04T19,60,3,6.7,6.7,6.7,6.7,1,0,0,1126301
2026-09-04T19,60,4,6.8,6.8,6.8,6.8,1,0,0,6618853
2026-09-04T19,60,5,6.9,6.9,6.9,6.9,1,0,0,1076292
2026-09-04T19,60,6,7.2,7.2,7.2,7.2,1,0,0,214133
2026-09-04T19,60,7,7.5,7.5,7.5,7.5,1,0,0,5000
2026-09-04T19,60,8,8.8,8.8,8.8,8.8,1,0,0,285624
2026-09-04T19,60,9,10.0,10.0,10.0,10.0,1,0,0,100000
2026-09-04T19,60,10,9.8,9.8,9.8,9.8,1,0,0,563267
2026-09-04T19,60,12,12.9,12.9,12.9,12.9,1,0,0,1
2026-09-04T19,61,0,19.0,19.1,19.0,19.1,26,0,0,140493
2026-09-04T19,61,1,19.0,19.0,19.0,19.0,1,0,0,1193243
2026-09-04T19,61,2,19.0,19.0,19.0,19.0,1,0,0,1071686
2026-09-04T19,61,3,19.9,19.9,19.9,19.9,1,0,0,1111718
2026-09-04T19,61,4,20.5,20.5,20.5,20.5,1,0,0,754187
2026-09-04T19,61,5,21.0,21.0,21.0,21.0,1,0,0,867696
2026-09-04T19,61,6,24.5,24.5,24.5,24.5,1,0,0,66000
2026-09-04T19,62,0,22.25,22.5,22.25,22.25,26,0,0,7612
2026-09-04T19,62,1,22.5,22.5,22.5,22.5,1,0,0,40718
2026-09-04T19,62,2,23.0,23.0,23.0,23.0,1,0,0,306650
2026-09-04T19,62,3,23.0,23.0,23.0,23.0,1,0,0,144639
2026-09-04T19,62,4,23.5,23.5,23.5,23.5,1,0,0,600431
2026-09-04T19,62,5,29.0,29.0,29.0,29.0,1,0,0,1452
2026-09-04T19,62,6,24.75,24.75,24.75,24.75,1,0,0,12019
2026-09-04T19,62,9,38.0,38.0,38.0,38.0,1,0,0,999
2026-09-04T19,63,0,34.0,34.0,33.75,34.0,26,0,0,78088
2026-09-04T19,63,1,34.25,34.25,34.25,34.25,1,0,0,145147
2026-09-04T19,63,2,35.0,35.0,35.0,35.0,1,0,0,280755
2026-09-04T19,63,3,35.5,35.5,35.5,35.5,1,0,0,132368
2026-09-04T19,63,4,36.25,36.25,36.25,36.25,1,0,0,266403
2026-09-04T19,63,5,37.75,37.75,37.75,37.75,1,0,0,100000
2026-09-04T19,63,6,38.5,38.5,38.5,38.5,1,0,0,10000
2026-09-04T19,63,7,38.0,38.0,38.0,38.0,1,0,0,98125
2026-09-04T19,64,0,44.0,46.75,44.0,44.0,26,0,0,240
2026-09-04T19,64,1,47.25,47.25,47.25,47.25,1,0,0,40261
2026-09-04T19,64,2,47.5,47.5,47.5,47.5,1,0,0,36197
2026-09-04T19,64,3,49.25,49.25,49.25,49.25,1,0,0,17668
2026-09-04T19,64,4,49.0,49.0,49.0,49.0,1,0,0,139599
2026-09-04T19,64,5,50.5,50.5,50.5,50.5,1,0,0,172000
2026-09-04T19,64,6,51.0,51.0,51.0,51.0,1,0,0,39833
2026-09-04T19,64,7,59.0,59.0,59.0,59.0,1,0,0,11000
2026-09-04T19,64,8,78.5,78.5,78.5,78.5,1,0,0,800
2026-09-04T19,64,10,80.0,80.0,80.0,80.0,1,0,0,5000
2026-09-04T19,65,0,13.1,13.1,13.0,13.0,26,0,0,198187
2026-09-04T19,65,1,13.4,13.4,13.4,13.4,1,0,0,154421
2026-09-04T19,65,2,13.4,13.4,13.4,13.4,1,0,0,341451
2026-09-04T19,65,3,13.6,13.6,13.6,13.6,1,0,0,1351825
2026-09-04T19,65,4,13.7,13.7,13.7,13.7,1,0,0,267838
2026-09-04T19,65,5,14.4,14.4,14.4,14.4,1,0,0,692296
2026-09-04T19,65,6,14.5,14.5,14.5,14.5,1,0,0,147595
2026-09-04T19,65,7,15.9,15.9,15.9,15.9,1,0,0,12000
2026-09-04T19,65,9,16.3,16.3,16.3,16.3,1,0,0,10000
2026-09-04T19,65,10,16.4,16.4,16.4,16.4,1,0,0,50000
2026-09-04T19,65,11,16.1,16.1,16.1,16.1,1,0,0,79712
2026-09-04T19,65,12,16.1,16.1,16.1,16.1,1,0,0,734251
2026-09-04T19,66,0,0.28,0.28,0.279,0.279,26,0,0,3625172
2026-09-04T19,66,1,0.284,0.284,0.284,0.284,1,0,0,5009759
2026-09-04T19,66,2,0.293,0.293,0.293,0.293,1,0,0,1054983
2026-09-04T19,66,3,0.301,0.301,0.301,0.301,1,0,0,11354839
2026-09-04T19,66,4,0.315,0.315,0.315,0.315,1,0,0,2010812
2026-09-04T19,66,5,0.315,0.315,0.315,0.315,1,0,0,7030433
2026-09-04T19,66,6,0.358,0.358,0.358,0.358,1,0,0,5152057
2026-09-04T19,66,7,0.4,0.4,0.4,0.4,1,0,0,1099274
2026-09-04T19,66,8,0.6,0.6,0.6,0.6,1,0,0,139199
2026-09-04T19,66,10,0.78,0.78,0.78,0.78,1,0,0,3040000
2026-09-04T19,66,12,0.69,0.69,0.69,0.69,1,0,0,2779282
2026-09-04T19,67,0,11.8,11.8,11.8,11.8,26,0,0,165182
2026-09-04T19,67,1,13.2,13.2,13.2,13.2,1,0,0,160804
2026-09-04T19,67,2,12.4,12.4,12.4,12.4,1,0,0,13887
2026-09-04T19,67,3,13.4,13.4,13.4,13.4,1,0,0,29492
2026-09-04T19,67,4,17.0,17.0,17.0,17.0,1,0,0,900
2026-09-04T19,67,7,19.0,19.0,19.0,19.0,1,0,0,47112
2026-09-04T19,68,0,31.75,32.0,31.75,32.0,26,0,0,340201
2026-09-04T19,68,1,32.5,32.5,32.5,32.5,1,0,0,68076
2026-09-04T19,68,2,33.0,33.0,33.0,33.0,1,0,0,47312
2026-09-04T19,68,3,33.5,33.5,33.5,33.5,1,0,0,224990
2026-09-04T19,68,4,34.0,34.0,34.0,34.0,1,0,0,267205
2026-09-04T19,68,5,36.5,36.5,36.5,36.5,1,0,0,49195
2026-09-04T19,68,6,36.75,36.75,36.75,36.75,1,0,0,204326
2026-09-04T19,68,10,38.0,38.0,38.0,38.0,1,0,0,300120
2026-09-04T19,69,0,6400.0,6400.0,6400.0,6400.0,26,0,0,2625
2026-09-04T19,69,1,6500.0,6500.0,6500.0,6500.0,1,0,0,532
2026-09-04T19,69,2,6475.0,6475.0,6475.0,6475.0,1,0,0,3068
2026-09-04T19,69,3,6550.0,6550.0,6550.0,6550.0,1,0,0,4983
2026-09-04T19,69,4,6725.0,6725.0,6725.0,6725.0,1,0,0,5712
2026-09-04T19,69,5,6800.0,6800.0,6800.0,6800.0,1,0,0,3872
2026-09-04T19,69,6,7000.0,7000.0,7000.0,7000.0,1,0,0,846
2026-09-04T19,69,7,7000.0,7000.0,7000.0,7000.0,1,0,0,857
2026-09-04T19,69,8,7775.0,7775.0,7775.0,7775.0,1,0,0,200
2026-09-04T19,69,9,7775.0,7775.0,7775.0,7775.0,1,0,0,300
2026-09-04T19,69,10,7825.0,7825.0,7825.0,7825.0,1,0,0,200
2026-09-04T19,69,11,8150.0,8150.0,8150.0,8150.0,1,0,0,208
2026-09-04T19,69,12,12500.0,12500.0,12500.0,12500.0,1,0,0,5
2026-09-04T19,70,0,805.0,805.0,800.0,800.0,26,0,0,3961
2026-09-04T19,70,1,810.0,810.0,810.0,810.0,1,0,0,620
2026-09-04T19,70,2,820.0,820.0,820.0,820.0,1,0,0,4793
2026-09-04T19,70,3,815.0,815.0,815.0,815.0,1,0,0,2224
2026-09-04T19,70,4,820.0,820.0,820.0,820.0,1,0,0,9366
2026-09-04T19,70,5,835.0,835.0,835.0,835.0,1,0,0,5260
2026-09-04T19,70,7,1280.0,1280.0,1280.0,1280.0,1,0,0,106
2026-09-04T19,70,10,1140.0,1140.0,1140.0,1140.0,1,0,0,7
2026-09-04T19,71,0,1550.0,1590.0,1550.0,1590.0,26,0,0,2203
2026-09-04T19,71,1,1590.0,1590.0,1590.0,1590.0,1,0,0,963
2026-09-04T19,71,2,1550.0,1550.0,1550.0,1550.0,1,0,0,3516
2026-09-04T19,71,3,1550.0,1550.0,1550.0,1550.0,1,0,0,3954
2026-09-04T19,71,4,1600.0,1600.0,1600.0,1600.0,1,0,0,35026
2026-09-04T19,71,5,1660.0,1660.0,1660.0,1660.0,1,0,0,1120
2026-09-04T19,71,6,1670.0,1670.0,1670.0,1670.0,1,0,0,11284
2026-09-04T19,71,7,1980.0,1980.0,1980.0,1980.0,1,0,0,884
2026-09-04T19,72,0,1.6,1.61,1.59,1.61,26,0,0,705176
2026-09-04T19,72,1,1.77,1.77,1.77,1.77,1,0,0,194751
2026-09-04T19,72,2,1.78,1.78,1.78,1.78,1,0,0,2345420
2026-09-04T19,72,3,1.79,1.79,1.79,1.79,1,0,0,1625612
2026-09-04T19,72,4,1.9,1.9,1.9,1.9,1,0,0,3802363
2026-09-04T19,72,5,2.35,2.35,2.35,2.35,1,0,0,749948
2026-09-04T19,72,6,2.5,2.5,2.5,2.5,1,0,0,761976
2026-09-04T19,72,9,3.85,3.85,3.85,3.85,1,0,0,406399
2026-09-04T19,72,10,3.9,3.9,3.9,3.9,1,0,0,49998
2026-09-04T19,73,0,27.0,27.25,26.5,27.0,26,0,0,259134
2026-09-04T19,73,1,26.75,26.75,26.75,26.75,1,0,0,34997
2026-09-04T19,73,2,27.5,27.5,27.5,27.5,1,0,0,164678
2026-09-04T19,73,3,28.5,28.5,28.5,28.5,1,0,0,192981
2026-09-04T19,73,4,29.5,29.5,29.5,29.5,1,0,0,365948
2026-09-04T19,73,5,29.75,29.75,29.75,29.75,1,0,0,72589
2026-09-04T19,73,6,34.0,34.0,34.0,34.0,1,0,0,95032
2026-09-04T19,73,7,34.0,34.0,34.0,34.0,1,0,0,114549
2026-09-04T19,73,10,34.0,34.0,34.0,34.0,1,0,0,185109
2026-09-04T19,74,0,19.6,20.25,19.6,20.25,26,0,0,36001
2026-09-04T19,74,1,23.0,23.0,23.0,23.0,1,0,0,47607
2026-09-04T19,74,2,23.0,23.0,23.0,23.0,1,0,0,219447
2026-09-04T19,74,3,23.25,23.25,23.25,23.25,1,0,0,146349
2026-09-04T19,74,4,24.25,24.25,24.25,24.25,1,0,0,53215
2026-09-04T19,74,5,24.25,24.25,24.25,24.25,1,0,0,457067
2026-09-04T19,74,6,25.0,25.0,25.0,25.0,1,0,0,71809
2026-09-04T19,74,7,24.5,24.5,24.5,24.5,1,0,0,152052
2026-09-04T19,74,9,30.0,30.0,30.0,30.0,1,0,0,22302
2026-09-04T19,74,10,33.0,33.0,33.0,33.0,1,0,0,13337
2026-09-04T19,74,12,40.0,40.0,40.0,40.0,1,0,0,499
2026-09-04T19,75,0,6.4,6.4,6.3,6.4,26,0,0,1118660
2026-09-04T19,75,1,6.4,6.4,6.4,6.4,1,0,0,2828097
2026-09-04T19,75,2,6.4,6.4,6.4,6.4,1,0,0,1203234
2026-09-04T19,75,3,6.5,6.5,6.5,6.5,1,0,0,4595922
2026-09-04T19,75,4,6.6,6.6,6.6,6.6,1,0,0,544587
2026-09-04T19,75,5,6.7,6.7,6.7,6.7,1,0,0,1510512
2026-09-04T19,75,6,6.9,6.9,6.9,6.9,1,0,0,318064
2026-09-04T19,75,7,7.0,7.0,7.0,7.0,1,0,0,500000
2026-09-04T19,75,8,7.0,7.0,7.0,7.0,1,0,0,274118
2026-09-04T19,75,9,7.8,7.8,7.8,7.8,1,0,0,833075
2026-09-04T19,75,10,7.9,7.9,7.9,7.9,1,0,0,500000
2026-09-04T19,75,11,8.8,8.8,8.8,8.8,1,0,0,231388
2026-09-04T19,76,0,58.5,58.5,58.5,58.5,26,0,0,32983
2026-09-04T19,76,1,61.0,61.0,61.0,61.0,1,0,0,35007
2026-09-04T19,76,2,60.5,60.5,60.5,60.5,1,0,0,156072
2026-09-04T19,76,3,61.0,61.0,61.0,61.0,1,0,0,137278
2026-09-04T19,76,4,61.5,61.5,61.5,61.5,1,0,0,110632
2026-09-04T19,76,5,65.5,65.5,65.5,65.5,1,0,0,179355
2026-09-04T19,76,6,67.5,67.5,67.5,67.5,1,0,0,729840
2026-09-04T19,76,7,67.0,67.0,67.0,67.0,1,0,0,137936
2026-09-04T19,76,8,74.0,74.0,74.0,74.0,1,0,0,15001
2026-09-04T19,76,9,90.5,90.5,90.5,90.5,1,0,0,174666
2026-09-04T19,76,10,99.5,99.5,99.5,99.5,1,0,0,21000
2026-09-04T19,76,11,111.0,111.0,111.0,111.0,1,0,0,5000
2026-09-04T19,76,12,111.0,111.0,111.0,111.0,1,0,0,2799
2026-09-04T19,77,0,2600.0,2600.0,2580.0,2590.0,26,0,0,2303
2026-09-04T19,77,1,2740.0,2740.0,2740.0,2740.0,1,0,0,933
2026-09-04T19,77,2,2850.0,2850.0,2850.0,2850.0,1,0,0,481
2026-09-04T19,77,3,2830.0,2830.0,2830.0,2830.0,1,0,0,269
2026-09-04T19,77,4,2840.0,2840.0,2840.0,2840.0,1,0,0,4456
2026-09-04T19,77,5,2830.0,2830.0,2830.0,2830.0,1,0,0,7513
2026-09-04T19,77,7,3080.0,3080.0,3080.0,3080.0,1,0,0,4044
2026-09-04T19,77,8,3000.0,3000.0,3000.0,3000.0,1,0,0,8077
2026-09-04T19,77,9,3490.0,3490.0,3490.0,3490.0,1,0,0,5565
2026-09-04T19,77,10,3660.0,3660.0,3660.0,3660.0,1,0,0,508
2026-09-04T19,77,11,3800.0,3800.0,3800.0,3800.0,1,0,0,5
2026-09-04T19,77,12,5250.0,5250.0,5250.0,5250.0,1,0,0,99
2026-09-04T19,78,0,1860.0,1860.0,1860.0,1860.0,26,0,0,2601
2026-09-04T19,78,1,1950.0,1950.0,1950.0,1950.0,1,0,0,539
2026-09-04T19,78,2,2080.0,2080.0,2080.0,2080.0,1,0,0,2121
2026-09-04T19,78,3,2120.0,2120.0,2120.0,2120.0,1,0,0,4571
2026-09-04T19,78,4,2140.0,2140.0,2140.0,2140.0,1,0,0,5143
2026-09-04T19,78,5,2380.0,2380.0,2380.0,2380.0,1,0,0,2567
2026-09-04T19,78,6,2400.0,2400.0,2400.0,2400.0,1,0,0,721
2026-09-04T19,78,7,2360.0,2360.0,2360.0,2360.0,1,0,0,2070
2026-09-04T19,78,8,2450.0,2450.0,2450.0,2450.0,1,0,0,1240
2026-09-04T19,78,9,2550.0,2550.0,2550.0,2550.0,1,0,0,936
2026-09-04T19,78,10,2640.0,2640.0,2640.0,2640.0,1,0,0,563
2026-09-04T19,78,11,2690.0,2690.0,2690.0,2690.0,1,0,0,502
2026-09-04T19,79,0,890.0,890.0,885.0,890.0,26,0,0,73
2026-09-04T19,79,1,890.0,890.0,890.0,890.0,1,0,0,1388
2026-09-04T19,79,2,890.0,890.0,890.0,890.0,1,0,0,5389
2026-09-04T19,79,3,890.0,890.0,890.0,890.0,1,0,0,12125
2026-09-04T19,79,4,910.0,910.0,910.0,910.0,1,0,0,11377
2026-09-04T19,79,5,910.0,910.0,910.0,910.0,1,0,0,10669
2026-09-04T19,79,6,925.0,925.0,925.0,925.0,1,0,0,11691
2026-09-04T19,79,7,940.0,940.0,940.0,940.0,1,0,0,22384
2026-09-04T19,79,8,950.0,950.0,950.0,950.0,1,0,0,28815
2026-09-04T19,79,9,1020.0,1020.0,1020.0,1020.0,1,0,0,21838
2026-09-04T19,79,10,1030.0,1030.0,1030.0,1030.0,1,0,0,4100
2026-09-04T19,79,11,1200.0,1200.0,1200.0,1200.0,1,0,0,1075
2026-09-04T19,79,12,1490.0,1490.0,1490.0,1490.0,1,0,0,125
2026-09-04T19,80,0,4480.0,4480.0,4480.0,4480.0,26,0,0,101
2026-09-04T19,80,1,4960.0,4960.0,4960.0,4960.0,1,0,0,35
2026-09-04T19,80,2,4950.0,4950.0,4950.0,4950.0,1,0,0,574
2026-09-04T19,80,3,5000.0,5000.0,5000.0,5000.0,1,0,0,193
2026-09-04T19,80,4,5000.0,5000.0,5000.0,5000.0,1,0,0,567
2026-09-04T19,80,5,5025.0,5025.0,5025.0,5025.0,1,0,0,2260
2026-09-04T19,80,6,5550.0,5550.0,5550.0,5550.0,1,0,0,466
2026-09-04T19,80,7,5600.0,5600.0,5600.0,5600.0,1,0,0,250
2026-09-04T19,80,8,6400.0,6400.0,6400.0,6400.0,1,0,0,148
2026-09-04T19,80,9,8375.0,8375.0,8375.0,8375.0,1,0,0,188
2026-09-04T19,80,10,8500.0,8500.0,8500.0,8500.0,1,0,0,81
2026-09-04T19,81,0,5150.0,5150.0,5150.0,5150.0,26,0,0,233
2026-09-04T19,81,1,5250.0,5250.0,5250.0,5250.0,1,0,0,224
2026-09-04T19,81,2,5250.0,5250.0,5250.0,5250.0,1,0,0,1254
2026-09-04T19,81,3,5325.0,5325.0,5325.0,5325.0,1,0,0,671
2026-09-04T19,81,4,5425.0,5425.0,5425.0,5425.0,1,0,0,1506
2026-09-04T19,81,5,5775.0,5775.0,5775.0,5775.0,1,0,0,2620
2026-09-04T19,81,6,5825.0,5825.0,5825.0,5825.0,1,0,0,1034
2026-09-04T19,81,7,5975.0,5975.0,5975.0,5975.0,1,0,0,1753
2026-09-04T19,81,8,6225.0,6225.0,6225.0,6225.0,1,0,0,2439
2026-09-04T19,81,9,6450.0,6450.0,6450.0,6450.0,1,0,0,1000
2026-09-04T19,81,10,6600.0,6600.0,6600.0,6600.0,1,0,0,900
2026-09-04T19,81,11,6800.0,6800.0,6800.0,6800.0,1,0,0,998
2026-09-04T19,82,0,1510.0,1510.0,1510.0,1510.0,26,0,0,365
2026-09-04T19,82,1,1530.0,1530.0,1530.0,1530.0,1,0,0,848
2026-09-04T19,82,2,1510.0,1510.0,1510.0,1510.0,1,0,0,6241
2026-09-04T19,82,3,1560.0,1560.0,1560.0,1560.0,1,0,0,3447
2026-09-04T19,82,4,1640.0,1640.0,1640.0,1640.0,1,0,0,6675
2026-09-04T19,82,5,1700.0,1700.0,1700.0,1700.0,1,0,0,13587
2026-09-04T19,82,6,1820.0,1820.0,1820.0,1820.0,1,0,0,3255
2026-09-04T19,82,7,1900.0,1900.0,1900.0,1900.0,1,0,0,4116
2026-09-04T19,82,8,2000.0,2000.0,2000.0,2000.0,1,0,0,250
2026-09-04T19,82,9,2050.0,2050.0,2050.0,2050.0,1,0,0,1250
2026-09-04T19,82,10,2300.0,2300.0,2300.0,2300.0,1,0,0,250
2026-09-04T19,83,0,30.75,30.75,30.5,30.5,26,0,0,65538
2026-09-04T19,83,1,34.0,34.0,34.0,34.0,1,0,0,22932
2026-09-04T19,83,2,34.25,34.25,34.25,34.25,1,0,0,88938
2026-09-04T19,83,3,34.25,34.25,34.25,34.25,1,0,0,107409
2026-09-04T19,83,4,35.5,35.5,35.5,35.5,1,0,0,114685
2026-09-04T19,83,5,36.75,36.75,36.75,36.75,1,0,0,77838
2026-09-04T19,83,6,45.0,45.0,45.0,45.0,1,0,0,5000
2026-09-04T19,83,7,37.0,37.0,37.0,37.0,1,0,0,40000
2026-09-04T19,83,8,41.0,41.0,41.0,41.0,1,0,0,20552
2026-09-04T19,83,9,41.0,41.0,41.0,41.0,1,0,0,71701
2026-09-04T19,83,11,45.0,45.0,45.0,45.0,1,0,0,34899
2026-09-04T19,84,0,8875.0,8875.0,8875.0,8875.0,26,0,0,311
2026-09-04T19,84,1,9050.0,9050.0,9050.0,9050.0,1,0,0,676
2026-09-04T19,84,2,9900.0,9900.0,9900.0,9900.0,1,0,0,470
2026-09-04T19,84,3,9900.0,9900.0,9900.0,9900.0,1,0,0,547
2026-09-04T19,84,4,10100.0,10100.0,10100.0,10100.0,1,0,0,6640
2026-09-04T19,84,5,10500.0,10500.0,10500.0,10500.0,1,0,0,170
2026-09-04T19,84,6,10500.0,10500.0,10500.0,10500.0,1,0,0,813
2026-09-04T19,84,7,11100.0,11100.0,11100.0,11100.0,1,0,0,233
2026-09-04T19,84,8,12300.0,12300.0,12300.0,12300.0,1,0,0,183
2026-09-04T19,84,9,12500.0,12500.0,12500.0,12500.0,1,0,0,910
2026-09-04T19,84,10,17000.0,17000.0,17000.0,17000.0,1,0,0,25
2026-09-04T19,85,0,7400.0,7400.0,7400.0,7400.0,26,0,0,94
2026-09-04T19,85,1,7750.0,7750.0,7750.0,7750.0,1,0,0,245
2026-09-04T19,85,2,7975.0,7975.0,7975.0,7975.0,1,0,0,755
2026-09-04T19,85,3,8150.0,8150.0,8150.0,8150.0,1,0,0,1895
2026-09-04T19,85,4,9075.0,9075.0,9075.0,9075.0,1,0,0,1291
2026-09-04T19,85,5,9700.0,9700.0,9700.0,9700.0,1,0,0,506
2026-09-04T19,85,6,9800.0,9800.0,9800.0,9800.0,1,0,0,1555
2026-09-04T19,85,7,11200.0,11200.0,11200.0,11200.0,1,0,0,2
2026-09-04T19,85,8,12000.0,12000.0,12000.0,12000.0,1,0,0,2
2026-09-04T19,85,9,14000.0,14000.0,14000.0,14000.0,1,0,0,1
2026-09-04T19,85,10,16000.0,16000.0,16000.0,16000.0,1,0,0,9
2026-09-04T19,86,0,10200.0,10200.0,10200.0,10200.0,26,0,0,222
2026-09-04T19,86,1,10600.0,10600.0,10600.0,10600.0,1,0,0,4
2026-09-04T19,86,2,10600.0,10600.0,10600.0,10600.0,1,0,0,374
2026-09-04T19,86,3,10600.0,10600.0,10600.0,10600.0,1,0,0,1260
2026-09-04T19,86,4,10700.0,10700.0,10700.0,10700.0,1,0,0,330
2026-09-04T19,86,5,10900.0,10900.0,10900.0,10900.0,1,0,0,1541
2026-09-04T19,86,6,11200.0,11200.0,11200.0,11200.0,1,0,0,534
2026-09-04T19,86,7,12300.0,12300.0,12300.0,12300.0,1,0,0,396
2026-09-04T19,86,8,13400.0,13400.0,13400.0,13400.0,1,0,0,620
2026-09-04T19,86,9,12000.0,12000.0,12000.0,12000.0,1,0,0,40
2026-09-04T19,86,10,19800.0,19800.0,19800.0,19800.0,1,0,0,9
2026-09-04T19,87,0,515.0,515.0,515.0,515.0,26,0,0,10
2026-09-04T19,87,1,515.0,515.0,515.0,515.0,1,0,0,20
2026-09-04T19,87,2,520.0,520.0,520.0,520.0,1,0,0,1378
2026-09-04T19,87,3,625.0,625.0,625.0,625.0,1,0,0,65
2026-09-04T19,87,4,640.0,640.0,640.0,640.0,1,0,0,2026
2026-09-04T19,87,5,630.0,630.0,630.0,630.0,1,0,0,12159
2026-09-04T19,87,6,665.0,665.0,665.0,665.0,1,0,0,1377
2026-09-04T19,87,7,655.0,655.0,655.0,655.0,1,0,0,725
2026-09-04T19,87,9,900.0,900.0,900.0,900.0,1,0,0,50
2026-09-04T19,88,0,10500.0,10500.0,10500.0,10500.0,26,0,0,229
2026-09-04T19,88,1,11400.0,11400.0,11400.0,11400.0,1,0,0,100
2026-09-04T19,88,2,11400.0,11400.0,11400.0,11400.0,1,0,0,112
2026-09-04T19,88,3,11400.0,11400.0,11400.0,11400.0,1,0,0,288
2026-09-04T19,88,4,11700.0,11700.0,11700.0,11700.0,1,0,0,222
2026-09-04T19,88,5,11700.0,11700.0,11700.0,11700.0,1,0,0,864
2026-09-04T19,88,6,13200.0,13200.0,13200.0,13200.0,1,0,0,196
2026-09-04T19,88,7,13400.0,13400.0,13400.0,13400.0,1,0,0,100
2026-09-04T19,88,9,13900.0,13900.0,13900.0,13900.0,1,0,0,13
2026-09-04T19,88,10,14400.0,14400.0,14400.0,14400.0,1,0,0,354
2026-09-04T19,89,0,4410.0,4410.0,4410.0,4410.0,26,0,0,227
2026-09-04T19,89,1,4420.0,4420.0,4420.0,4420.0,1,0,0,402
2026-09-04T19,89,2,4450.0,4450.0,4450.0,4450.0,1,0,0,1181
2026-09-04T19,89,3,4680.0,4680.0,4680.0,4680.0,1,0,0,991
2026-09-04T19,89,4,4750.0,4750.0,4750.0,4750.0,1,0,0,2795
2026-09-04T19,89,5,5325.0,5325.0,5325.0,5325.0,1,0,0,3411
2026-09-04T19,89,6,5575.0,5575.0,5575.0,5575.0,1,0,0,160
2026-09-04T19,89,7,5525.0,5525.0,5525.0,5525.0,1,0,0,2202
2026-09-04T19,89,8,5650.0,5650.0,5650.0,5650.0,1,0,0,202
2026-09-04T19,89,9,5800.0,5800.0,5800.0,5800.0,1,0,0,22
2026-09-04T19,89,10,5950.0,5950.0,5950.0,5950.0,1,0,0,352
2026-09-04T19,98,0,865.0,865.0,855.0,865.0,26,0,0,862
2026-09-04T19,98,2,875.0,875.0,875.0,875.0,1,0,0,8217
2026-09-04T19,98,3,870.0,870.0,870.0,870.0,1,0,0,4622
