ts,kind,quality,best,qty_best,n_orders,total_qty,qty_within_5pct,median_age_h
2026-09-04T19:03:38Z,51,0,780.0,10131,7,13990,13405,31.415
2026-09-04T19:03:38Z,51,1,790.0,858,9,11367,11367,35.306
2026-09-04T19:03:38Z,51,2,795.0,290,8,6863,6287,49.496
2026-09-04T19:03:38Z,51,3,790.0,1570,8,22280,22107,92.225
2026-09-04T19:03:38Z,51,4,805.0,590,22,30133,19648,66.958
2026-09-04T19:03:38Z,51,5,900.0,969,10,8310,7942,74.281
2026-09-04T19:03:38Z,51,6,910.0,1000,6,7954,6954,144.405
2026-09-04T19:03:38Z,51,8,995.0,1025,2,1025,1025,88.688
2026-09-04T19:03:42Z,52,0,610.0,49,8,3157,3157,84.081
2026-09-04T19:03:42Z,52,1,610.0,34,1,34,34,2.358
2026-09-04T19:03:42Z,52,2,620.0,1920,4,3027,3027,33.969
2026-09-04T19:03:42Z,52,3,610.0,1748,4,5217,5217,2.512
2026-09-04T19:03:42Z,52,4,630.0,47,3,5722,5722,55.622
2026-09-04T19:03:42Z,52,5,635.0,2701,3,13201,13201,61.769
2026-09-04T19:03:42Z,52,6,645.0,5573,4,13759,8759,109.844
2026-09-04T19:03:42Z,52,7,800.0,10,7,110,10,99.523
2026-09-04T19:03:42Z,52,8,1220.0,25,2,1025,1025,4.662
2026-09-04T19:03:42Z,52,10,1240.0,1000,1,1000,1000,8.664
2026-09-04T19:03:42Z,52,11,1250.0,99,2,1099,1099,82.369
2026-09-04T19:03:47Z,53,0,3410.0,79,9,374,374,3.509
2026-09-04T19:03:47Z,53,1,3430.0,200,2,201,201,34.893
2026-09-04T19:03:47Z,53,2,3420.0,57,2,100,100,1.299
2026-09-04T19:03:47Z,53,3,3470.0,999,2,1399,1399,58.721
2026-09-04T19:03:47Z,53,4,3500.0,460,6,1006,1006,168.08
2026-09-04T19:03:47Z,53,5,3580.0,1306,4,2980,2980,54.606
2026-09-04T19:03:47Z,53,6,3790.0,4284,1,4284,4284,70.957
2026-09-04T19:03:47Z,53,9,3800.0,4,1,4,4,107.517
2026-09-04T19:03:56Z,54,0,6500.0,51,6,807,717,28.551
2026-09-04T19:03:56Z,54,1,6700.0,224,1,224,224,3.204
2026-09-04T19:03:56Z,54,2,6750.0,141,2,141,141,0.438
2026-09-04T19:03:56Z,54,3,6800.0,2614,1,2614,2614,68.893
2026-09-04T19:03:56Z,54,4,6775.0,645,3,6257,6257,48.671
2026-09-04T19:03:56Z,54,5,6850.0,91,3,2091,1091,24.122
2026-09-04T19:03:56Z,54,6,7100.0,123,2,1007,1007,100.282
2026-09-04T19:03:56Z,54,7,6900.0,252,1,252,252,37.254
2026-09-04T19:04:10Z,55,2,2310.0,299,2,353,353,1.572
2026-09-04T19:04:10Z,55,3,2320.0,22,3,1976,1976,21.996
2026-09-04T19:04:10Z,55,4,2340.0,65,1,65,65,109.63
2026-09-04T19:04:10Z,55,6,2390.0,99,2,366,99,13.019
2026-09-04T19:04:10Z,55,7,2400.0,10,4,65,40,7.983
2026-09-04T19:04:15Z,56,0,4410.0,185,1,185,185,1.893
2026-09-04T19:04:15Z,56,2,4430.0,1,2,58,58,69.997
2026-09-04T19:04:15Z,56,3,4450.0,25,3,506,506,45.447
2026-09-04T19:04:15Z,56,4,4440.0,1414,2,2033,2033,37.918
2026-09-04T19:04:15Z,56,5,4440.0,362,6,5999,5999,50.823
2026-09-04T19:04:15Z,56,6,4640.0,120,1,120,120,151.962
2026-09-04T19:04:15Z,56,7,5100.0,1,16,1817,61,71.829
2026-09-04T19:04:15Z,56,8,6200.0,2849,1,2849,2849,131.0
2026-09-04T19:04:20Z,57,0,5625.0,10,3,93,35,107.393
2026-09-04T19:04:20Z,57,1,5575.0,11,3,718,718,6.789
2026-09-04T19:04:20Z,57,2,5600.0,483,1,483,483,8.462
2026-09-04T19:04:20Z,57,3,5725.0,31,3,358,31,81.619
2026-09-04T19:04:20Z,57,4,5750.0,233,2,733,733,80.608
2026-09-04T19:04:20Z,57,5,5800.0,2670,4,7670,6670,8.198
2026-09-04T19:04:20Z,57,6,5875.0,241,9,2441,2041,79.358
2026-09-04T19:04:20Z,57,7,6000.0,10,2,20,10,5.574
2026-09-04T19:04:20Z,57,8,6875.0,30,2,31,30,22.282
2026-09-04T19:04:29Z,58,0,127.0,20590,31,883346,150465,113.091
2026-09-04T19:04:34Z,59,0,66.0,197112,33,2429394,1788934,20.731
2026-09-04T19:04:39Z,60,0,5.6,5592,36,423986,5592,1.272
2026-09-04T19:04:39Z,60,1,6.3,6958,5,123095,6958,0.771
2026-09-04T19:04:39Z,60,2,6.6,958,9,479762,241494,13.71
2026-09-04T19:04:39Z,60,3,6.7,28005,4,2376803,1126301,114.697
2026-09-04T19:04:39Z,60,4,6.8,39561,6,9206144,6618853,20.385
2026-09-04T19:04:39Z,60,5,6.9,38488,5,1076292,1076292,17.086
2026-09-04T19:04:39Z,60,6,7.2,2,9,971703,214133,74.244
2026-09-04T19:04:39Z,60,7,7.5,5000,4,367282,5000,46.268
2026-09-04T19:04:39Z,60,8,8.8,2999,2,285624,285624,67.464
2026-09-04T19:04:39Z,60,9,10.0,100000,1,100000,100000,171.905
2026-09-04T19:04:39Z,60,10,9.8,1,4,573266,563267,71.692
2026-09-04T19:04:39Z,60,12,12.9,1,1,1,1,153.643
2026-09-04T19:04:44Z,61,0,19.1,100,17,173177,140493,8.076
2026-09-04T19:04:44Z,61,1,19.0,1995,11,1236675,1193243,20.589
2026-09-04T19:04:44Z,61,2,19.0,2000,10,2150670,1071686,16.126
2026-09-04T19:04:44Z,61,3,19.9,2745,12,1691168,1111718,5.542
2026-09-04T19:04:44Z,61,4,20.5,399051,10,764546,754187,48.073
2026-09-04T19:04:44Z,61,5,21.0,280000,6,872696,867696,61.547
2026-09-04T19:04:44Z,61,6,24.5,66000,3,151876,66000,28.912
2026-09-04T19:04:49Z,62,0,22.25,200,15,18747,7612,61.856
2026-09-04T19:04:49Z,62,1,22.5,35250,5,42040,40718,53.184
2026-09-04T19:04:49Z,62,2,23.0,9224,11,328111,306650,61.851
2026-09-04T19:04:49Z,62,3,23.0,21310,9,229635,144639,14.455
2026-09-04T19:04:49Z,62,4,23.5,194822,5,600431,600431,16.035
2026-09-04T19:04:49Z,62,5,29.0,1452,2,278452,1452,39.897
2026-09-04T19:04:49Z,62,6,24.75,12019,1,12019,12019,4.786
2026-09-04T19:04:49Z,62,9,38.0,1,2,999,999,40.178
2026-09-04T19:04:54Z,63,0,34.0,74768,17,80203,78088,99.156
2026-09-04T19:04:54Z,63,1,34.25,5213,10,163302,145147,59.859
2026-09-04T19:04:54Z,63,2,35.0,1000,11,330755,280755,36.797
2026-09-04T19:04:54Z,63,3,35.5,7407,3,132368,132368,2.218
2026-09-04T19:04:54Z,63,4,36.25,37790,3,266403,266403,8.365
2026-09-04T19:04:54Z,63,5,37.75,100000,1,100000,100000,13.651
2026-09-04T19:04:54Z,63,6,38.5,10000,1,10000,10000,60.05
2026-09-04T19:04:54Z,63,7,38.0,98125,1,98125,98125,51.857
2026-09-04T19:05:03Z,64,0,44.0,240,17,14615,240,57.061
2026-09-04T19:05:03Z,64,1,47.25,4782,3,40261,40261,7.251
2026-09-04T19:05:03Z,64,2,47.5,3933,7,36197,36197,6.053
2026-09-04T19:05:03Z,64,3,49.25,1000,4,17668,17668,14.655
2026-09-04T19:05:03Z,64,4,49.0,343,4,139599,139599,1.39
2026-09-04T19:05:03Z,64,5,50.5,100000,5,172000,172000,28.804
2026-09-04T19:05:03Z,64,6,51.0,143,3,39833,39833,5.557
2026-09-04T19:05:03Z,64,7,59.0,1000,2,11000,11000,17.483
2026-09-04T19:05:03Z,64,8,78.5,1,2,800,800,41.671
2026-09-04T19:05:03Z,64,10,80.0,5000,1,5000,5000,7.393
2026-09-04T19:05:07Z,65,0,13.0,1741,19,201841,198187,52.507
2026-09-04T19:05:07Z,65,1,13.4,76571,5,154421,154421,53.502
2026-09-04T19:05:07Z,65,2,13.4,919,15,683837,341451,126.933
2026-09-04T19:05:07Z,65,3,13.6,954,7,1378352,1351825,18.693
2026-09-04T19:05:07Z,65,4,13.7,65276,8,797273,267838,25.121
2026-09-04T19:05:07Z,65,5,14.4,4526,3,692296,692296,30.742
2026-09-04T19:05:07Z,65,6,14.5,78695,5,147595,147595,27.124
2026-09-04T19:05:07Z,65,7,15.9,12000,1,12000,12000,9.247
2026-09-04T19:05:07Z,65,9,16.3,10000,1,10000,10000,51.144
2026-09-04T19:05:07Z,65,10,16.4,50000,1,50000,50000,166.288
2026-09-04T19:05:07Z,65,11,16.1,29712,2,79712,79712,87.936
2026-09-04T19:05:07Z,65,12,16.1,48473,5,734350,734251,20.835
2026-09-04T19:05:12Z,66,0,0.279,13079,161,41665577,3625172,3.314
2026-09-04T19:05:12Z,66,1,0.284,904522,21,5967182,5009759,13.389
2026-09-04T19:05:12Z,66,2,0.293,4000,8,3433139,1054983,2.172
2026-09-04T19:05:12Z,66,3,0.301,92200,13,14519439,11354839,50.535
2026-09-04T19:05:12Z,66,4,0.315,300000,6,2010812,2010812,9.168
2026-09-04T19:05:12Z,66,5,0.315,74972,11,14430576,7030433,91.244
2026-09-04T19:05:12Z,66,6,0.358,5152057,3,16794245,5152057,54.084
2026-09-04T19:05:12Z,66,7,0.4,1099274,5,4218252,1099274,23.592
2026-09-04T19:05:12Z,66,8,0.6,139199,10,18827288,139199,25.595
2026-09-04T19:05:12Z,66,10,0.78,2040000,4,3140000,3040000,96.897
2026-09-04T19:05:12Z,66,12,0.69,479131,2,2779282,2779282,4.502
2026-09-04T19:05:17Z,67,0,11.8,48210,15,206063,165182,76.521
2026-09-04T19:05:17Z,67,1,13.2,10000,3,160804,160804,35.147
2026-09-04T19:05:17Z,67,2,12.4,13887,5,143170,13887,125.176
2026-09-04T19:05:17Z,67,3,13.4,16472,6,29612,29492,112.657
2026-09-04T19:05:17Z,67,4,17.0,100,11,1100,900,151.697
2026-09-04T19:05:17Z,67,7,19.0,47112,1,47112,47112,129.917
2026-09-04T19:05:22Z,68,0,32.0,9376,31,373549,340201,10.027
2026-09-04T19:05:22Z,68,1,32.5,578,14,99776,68076,53.478
2026-09-04T19:05:22Z,68,2,33.0,1070,11,122075,47312,23.351
2026-09-04T19:05:22Z,68,3,33.5,171,9,350308,224990,29.443
2026-09-04T19:05:22Z,68,4,34.0,72157,6,1284555,267205,84.268
2026-09-04T19:05:22Z,68,5,36.5,9330,5,49195,49195,54.992
2026-09-04T19:05:22Z,68,6,36.75,50080,5,204326,204326,49.346
2026-09-04T19:05:22Z,68,10,38.0,100000,4,300120,300120,110.629
2026-09-04T19:05:26Z,69,0,6400.0,11,36,3491,2625,20.554
2026-09-04T19:05:26Z,69,1,6500.0,256,8,532,532,9.325
2026-09-04T19:05:26Z,69,2,6475.0,22,25,4310,3068,8.22
2026-09-04T19:05:26Z,69,3,6550.0,40,30,4983,4983,9.156
2026-09-04T19:05:26Z,69,4,6725.0,180,15,6605,5712,75.691
2026-09-04T19:05:26Z,69,5,6800.0,21,8,3872,3872,39.674
2026-09-04T19:05:26Z,69,6,7000.0,352,6,846,846,119.25
2026-09-04T19:05:26Z,69,7,7000.0,857,10,5709,857,89.884
2026-09-04T19:05:26Z,69,8,7775.0,200,1,200,200,18.874
2026-09-04T19:05:26Z,69,9,7775.0,200,2,300,300,72.644
2026-09-04T19:05:26Z,69,10,7825.0,100,3,294,200,95.546
2026-09-04T19:05:26Z,69,11,8150.0,85,3,208,208,87.973
2026-09-04T19:05:26Z,69,12,12500.0,5,1,5,5,18.451
2026-09-04T19:05:35Z,70,0,800.0,256,11,4140,3961,66.223
2026-09-04T19:05:35Z,70,1,810.0,212,2,620,620,45.586
2026-09-04T19:05:35Z,70,2,820.0,1540,7,4793,4793,44.219
2026-09-04T19:05:35Z,70,3,815.0,164,6,4464,2224,11.389
2026-09-04T19:05:35Z,70,4,820.0,250,6,10366,9366,25.826
2026-09-04T19:05:35Z,70,5,835.0,1,32,5274,5260,52.499
2026-09-04T19:05:35Z,70,7,1280.0,106,1,106,106,60.069
2026-09-04T19:05:35Z,70,10,1140.0,1,3,497,7,44.208
2026-09-04T19:05:40Z,71,0,1590.0,716,6,2207,2203,57.632
2026-09-04T19:05:40Z,71,1,1590.0,749,4,963,963,49.076
2026-09-04T19:05:40Z,71,2,1550.0,14,16,8667,3516,6.797
2026-09-04T19:05:40Z,71,3,1550.0,90,15,14058,3954,6.187
2026-09-04T19:05:40Z,71,4,1600.0,227,15,35026,35026,38.972
2026-09-04T19:05:40Z,71,5,1660.0,579,2,1120,1120,66.21
2026-09-04T19:05:40Z,71,6,1670.0,407,8,11284,11284,24.835
2026-09-04T19:05:40Z,71,7,1980.0,1,13,1184,884,81.737
2026-09-04T19:05:45Z,72,0,1.61,50982,71,1967195,705176,1.618
2026-09-04T19:05:45Z,72,1,1.77,90557,6,5979503,194751,66.112
2026-09-04T19:05:45Z,72,2,1.78,25000,12,2678716,2345420,100.894
2026-09-04T19:05:45Z,72,3,1.79,191904,17,2606314,1625612,33.081
2026-09-04T19:05:45Z,72,4,1.9,100000,11,6717999,3802363,58.511
2026-09-04T19:05:45Z,72,5,2.35,199608,3,1130144,749948,48.404
2026-09-04T19:05:45Z,72,6,2.5,761976,4,851848,761976,131.976
2026-09-04T19:05:45Z,72,9,3.85,406399,1,406399,406399,14.193
2026-09-04T19:05:45Z,72,10,3.9,9999,3,49998,49998,37.725
2026-09-04T19:05:49Z,73,0,27.0,4120,82,299927,259134,2.785
2026-09-04T19:05:49Z,73,1,26.75,2417,20,498846,34997,24.783
2026-09-04T19:05:49Z,73,2,27.5,2822,25,434408,164678,23.939
2026-09-04T19:05:49Z,73,3,28.5,4396,19,994010,192981,24.487
2026-09-04T19:05:49Z,73,4,29.5,20000,16,524494,365948,81.363
2026-09-04T19:05:49Z,73,5,29.75,2252,15,326686,72589,58.508
2026-09-04T19:05:49Z,73,6,34.0,70000,4,95032,95032,58.191
2026-09-04T19:05:49Z,73,7,34.0,10000,6,114549,114549,80.662
2026-09-04T19:05:49Z,73,10,34.0,23237,5,185109,185109,62.817
2026-09-04T19:05:54Z,74,0,20.25,80,22,230028,36001,30.938
2026-09-04T19:05:54Z,74,1,23.0,35082,6,47607,47607,87.732
2026-09-04T19:05:54Z,74,2,23.0,164095,5,229094,219447,50.851
2026-09-04T19:05:54Z,74,3,23.25,18530,7,174274,146349,70.861
2026-09-04T19:05:54Z,74,4,24.25,53215,1,53215,53215,108.5
2026-09-04T19:05:54Z,74,5,24.25,97960,5,519549,457067,121.157
2026-09-04T19:05:54Z,74,6,25.0,71809,1,71809,71809,154.809
2026-09-04T19:05:54Z,74,7,24.5,80071,2,152052,152052,75.845
2026-09-04T19:05:54Z,74,9,30.0,22302,1,22302,22302,55.626
2026-09-04T19:05:54Z,74,10,33.0,13337,1,13337,13337,140.818
2026-09-04T19:05:54Z,74,12,40.0,499,1,499,499,34.878
2026-09-04T19:06:08Z,75,0,6.4,905966,11,1277987,1118660,57.993
2026-09-04T19:06:08Z,75,1,6.4,17359,5,2828097,2828097,22.325
2026-09-04T19:06:08Z,75,2,6.4,13460,9,2372693,1203234,22.449
2026-09-04T19:06:08Z,75,3,6.5,28617,17,7006977,4595922,22.217
2026-09-04T19:06:08Z,75,4,6.6,27452,9,1460841,544587,21.071
2026-09-04T19:06:08Z,75,5,6.7,70027,5,1510512,1510512,20.17
2026-09-04T19:06:08Z,75,6,6.9,318064,2,368064,318064,96.126
2026-09-04T19:06:08Z,75,7,7.0,500000,1,500000,500000,16.882
2026-09-04T19:06:08Z,75,8,7.0,166328,5,5896336,274118,60.505
2026-09-04T19:06:08Z,75,9,7.8,833075,1,833075,833075,27.247
2026-09-04T19:06:08Z,75,10,7.9,500000,2,2975401,500000,139.127
2026-09-04T19:06:08Z,75,11,8.8,231388,1,231388,231388,26.842
2026-09-04T19:06:18Z,76,0,58.5,4675,18,83384,32983,17.857
2026-09-04T19:06:18Z,76,1,61.0,1073,5,35007,35007,19.337
2026-09-04T19:06:18Z,76,2,60.5,5799,12,168754,156072,4.109
2026-09-04T19:06:18Z,76,3,61.0,5360,13,414088,137278,37.309
2026-09-04T19:06:18Z,76,4,61.5,4660,18,314139,110632,9.885
2026-09-04T19:06:18Z,76,5,65.5,36864,6,179355,179355,9.38
2026-09-04T19:06:18Z,76,6,67.5,109310,5,729840,729840,175.11
2026-09-04T19:06:18Z,76,7,67.0,1,8,137936,137936,133.933
2026-09-04T19:06:18Z,76,8,74.0,15001,2,15001,15001,26.3
2026-09-04T19:06:18Z,76,9,90.5,2000,5,174666,174666,3.29
2026-09-04T19:06:18Z,76,10,99.5,1000,2,21000,21000,78.335
2026-09-04T19:06:18Z,76,11,111.0,5000,1,5000,5000,4.451
2026-09-04T19:06:18Z,76,12,111.0,299,2,2799,2799,110.639
2026-09-04T19:06:23Z,77,0,2590.0,23,20,3541,2303,14.13
2026-09-04T19:06:23Z,77,1,2740.0,19,9,933,933,19.157
2026-09-04T19:06:23Z,77,2,2850.0,264,2,481,481,94.059
2026-09-04T19:06:23Z,77,3,2830.0,269,2,2410,269,20.471
2026-09-04T19:06:23Z,77,4,2840.0,828,4,4456,4456,33.453
2026-09-04T19:06:23Z,77,5,2830.0,233,9,7513,7513,35.023
2026-09-04T19:06:23Z,77,7,3080.0,44,4,6044,4044,48.142
2026-09-04T19:06:23Z,77,8,3000.0,3027,5,11959,8077,40.314
2026-09-04T19:06:23Z,77,9,3490.0,10,2,5565,5565,66.886
2026-09-04T19:06:23Z,77,10,3660.0,8,2,508,508,59.734
2026-09-04T19:06:23Z,77,11,3800.0,5,2,7,5,56.433
2026-09-04T19:06:23Z,77,12,5250.0,99,1,99,99,34.653
2026-09-04T19:06:28Z,78,0,1860.0,420,23,6822,2601,58.234
2026-09-04T19:06:28Z,78,1,1950.0,74,15,3317,539,75.265
2026-09-04T19:06:28Z,78,2,2080.0,46,12,2201,2121,62.577
2026-09-04T19:06:28Z,78,3,2120.0,82,7,4924,4571,61.015
2026-09-04T19:06:28Z,78,4,2140.0,1894,5,5143,5143,61.142
2026-09-04T19:06:28Z,78,5,2380.0,524,4,2567,2567,38.319
2026-09-04T19:06:28Z,78,6,2400.0,501,3,721,721,44.613
2026-09-04T19:06:28Z,78,7,2360.0,1,16,2470,2070,47.105
2026-09-04T19:06:28Z,78,8,2450.0,70,15,1290,1240,77.775
2026-09-04T19:06:28Z,78,9,2550.0,1,20,1936,936,76.258
2026-09-04T19:06:28Z,78,10,2640.0,1,11,1013,563,126.335
2026-09-04T19:06:28Z,78,11,2690.0,1,5,702,502,106.409
2026-09-04T19:06:33Z,79,0,890.0,49,3,74,73,15.706
2026-09-04T19:06:33Z,79,1,890.0,89,2,1388,1388,28.8
2026-09-04T19:06:33Z,79,2,890.0,111,3,5389,5389,1.919
2026-09-04T19:06:33Z,79,3,890.0,4196,11,12125,12125,20.703
2026-09-04T19:06:33Z,79,4,910.0,4515,6,11377,11377,128.148
2026-09-04T19:06:33Z,79,5,910.0,2155,6,10669,10669,91.904
2026-09-04T19:06:33Z,79,6,925.0,3294,7,12925,11691,16.054
2026-09-04T19:06:33Z,79,7,940.0,5000,9,23384,22384,119.566
2026-09-04T19:06:33Z,79,8,950.0,2000,9,34436,28815,119.398
2026-09-04T19:06:33Z,79,9,1020.0,10000,6,24921,21838,98.212
2026-09-04T19:06:33Z,79,10,1030.0,1000,9,8100,4100,108.418
2026-09-04T19:06:33Z,79,11,1200.0,25,6,2075,1075,48.406
2026-09-04T19:06:33Z,79,12,1490.0,25,2,125,125,81.082
2026-09-04T19:06:38Z,80,0,4480.0,7,5,101,101,109.203
2026-09-04T19:06:38Z,80,1,4960.0,35,1,35,35,3.088
2026-09-04T19:06:38Z,80,2,4950.0,205,4,574,574,2.758
2026-09-04T19:06:38Z,80,3,5000.0,53,3,193,193,6.889
2026-09-04T19:06:38Z,80,4,5000.0,467,2,567,567,6.632
2026-09-04T19:06:38Z,80,5,5025.0,157,8,2260,2260,117.697
2026-09-04T19:06:38Z,80,6,5550.0,213,6,2898,466,121.91
2026-09-04T19:06:38Z,80,7,5600.0,250,4,1788,250,137.59
2026-09-04T19:06:38Z,80,8,6400.0,148,1,148,148,159.633
2026-09-04T19:06:38Z,80,9,8375.0,84,3,188,188,34.583
2026-09-04T19:06:38Z,80,10,8500.0,81,1,81,81,27.713
2026-09-04T19:06:48Z,81,0,5150.0,4,4,233,233,6.76
2026-09-04T19:06:48Z,81,1,5250.0,68,2,224,224,83.328
2026-09-04T19:06:48Z,81,2,5250.0,504,8,1478,1254,93.894
2026-09-04T19:06:48Z,81,3,5325.0,13,7,1053,671,9.388
2026-09-04T19:06:48Z,81,4,5425.0,9,6,2269,1506,78.432
2026-09-04T19:06:48Z,81,5,5775.0,636,4,2620,2620,36.186
2026-09-04T19:06:48Z,81,6,5825.0,999,4,1134,1034,80.68
2026-09-04T19:06:48Z,81,7,5975.0,1,8,1753,1753,111.55
2026-09-04T19:06:48Z,81,8,6225.0,978,5,2439,2439,118.722
2026-09-04T19:06:48Z,81,9,6450.0,1000,1,1000,1000,119.477
2026-09-04T19:06:48Z,81,10,6600.0,900,1,900,900,119.472
2026-09-04T19:06:48Z,81,11,6800.0,998,3,1000,998,25.517
2026-09-04T19:06:53Z,82,0,1510.0,21,2,365,365,35.396
2026-09-04T19:06:53Z,82,1,1530.0,481,2,848,848,33.648
2026-09-04T19:06:53Z,82,2,1510.0,6,10,8500,6241,55.394
2026-09-04T19:06:53Z,82,3,1560.0,505,12,4175,3447,70.969
2026-09-04T19:06:53Z,82,4,1640.0,2000,11,6675,6675,88.424
2026-09-04T19:06:53Z,82,5,1700.0,1188,10,14108,13587,99.072
2026-09-04T19:06:53Z,82,6,1820.0,3255,1,3255,3255,116.451
2026-09-04T19:06:53Z,82,7,1900.0,144,5,4116,4116,143.401
2026-09-04T19:06:53Z,82,8,2000.0,250,1,250,250,12.046
2026-09-04T19:06:53Z,82,9,2050.0,250,2,1250,1250,143.491
2026-09-04T19:06:53Z,82,10,2300.0,250,1,250,250,180.027
2026-09-04T19:07:00Z,83,0,30.5,1982,19,184954,65538,21.643
2026-09-04T19:07:00Z,83,1,34.0,2932,3,38765,22932,89.216
2026-09-04T19:07:00Z,83,2,34.25,922,12,91783,88938,129.38
2026-09-04T19:07:00Z,83,3,34.25,23623,6,117009,107409,68.984
2026-09-04T19:07:00Z,83,4,35.5,25000,8,114685,114685,141.011
2026-09-04T19:07:00Z,83,5,36.75,52838,4,82838,77838,123.912
2026-09-04T19:07:00Z,83,6,45.0,5000,1,5000,5000,139.316
2026-09-04T19:07:00Z,83,7,37.0,40000,2,41169,40000,113.309
2026-09-04T19:07:00Z,83,8,41.0,11348,2,20552,20552,93.556
2026-09-04T19:07:00Z,83,9,41.0,11701,3,71701,71701,61.85
2026-09-04T19:07:00Z,83,11,45.0,34899,1,34899,34899,11.299
2026-09-04T19:07:09Z,84,0,8875.0,16,12,562,311,40.538
2026-09-04T19:07:09Z,84,1,9050.0,5,15,1103,676,9.383
2026-09-04T19:07:09Z,84,2,9900.0,6,5,470,470,23.483
2026-09-04T19:07:09Z,84,3,9900.0,12,6,547,547,2.359
2026-09-04T19:07:09Z,84,4,10100.0,382,4,6640,6640,45.317
2026-09-04T19:07:09Z,84,5,10500.0,170,1,170,170,77.782
2026-09-04T19:07:09Z,84,6,10500.0,290,6,1213,813,54.35
2026-09-04T19:07:09Z,84,7,11100.0,33,3,233,233,79.615
2026-09-04T19:07:09Z,84,8,12300.0,183,1,183,183,48.24
2026-09-04T19:07:09Z,84,9,12500.0,910,1,910,910,66.379
2026-09-04T19:07:09Z,84,10,17000.0,25,1,25,25,34.648
2026-09-04T19:07:20Z,85,0,7400.0,1,4,101,94,3.877
2026-09-04T19:07:20Z,85,1,7750.0,10,8,245,245,76.365
2026-09-04T19:07:20Z,85,2,7975.0,10,9,759,755,27.335
2026-09-04T19:07:20Z,85,3,8150.0,1858,5,1895,1895,110.091
2026-09-04T19:07:20Z,85,4,9075.0,5,14,2031,1291,61.875
2026-09-04T19:07:20Z,85,5,9700.0,485,2,506,506,49.441
2026-09-04T19:07:20Z,85,6,9800.0,47,5,1555,1555,24.073
2026-09-04T19:07:20Z,85,7,11200.0,2,1,2,2,123.699
2026-09-04T19:07:20Z,85,8,12000.0,1,2,2,2,22.565
2026-09-04T19:07:20Z,85,9,14000.0,1,1,1,1,26.617
2026-09-04T19:07:20Z,85,10,16000.0,9,1,9,9,34.601
2026-09-04T19:07:25Z,86,0,10200.0,1,8,222,222,52.943
2026-09-04T19:07:25Z,86,1,10600.0,4,1,4,4,42.94
2026-09-04T19:07:25Z,86,2,10600.0,256,7,374,374,39.132
2026-09-04T19:07:25Z,86,3,10600.0,292,5,1260,1260,91.441
2026-09-04T19:07:25Z,86,4,10700.0,20,5,399,330,21.1
2026-09-04T19:07:25Z,86,5,10900.0,120,9,1621,1541,129.514
2026-09-04T19:07:25Z,86,6,11200.0,250,3,534,534,45.809
2026-09-04T19:07:25Z,86,7,12300.0,396,1,396,396,65.106
2026-09-04T19:07:25Z,86,8,13400.0,120,8,830,620,31.886
2026-09-04T19:07:25Z,86,9,12000.0,10,11,199,40,75.858
2026-09-04T19:07:25Z,86,10,19800.0,9,1,9,9,86.294
2026-09-04T19:07:30Z,87,0,515.0,10,1,10,10,1.856
2026-09-04T19:07:30Z,87,1,515.0,20,3,1775,20,113.279
2026-09-04T19:07:30Z,87,2,520.0,43,9,5565,1378,108.436
2026-09-04T19:07:30Z,87,3,625.0,20,3,65,65,30.645
2026-09-04T19:07:30Z,87,4,640.0,294,5,2026,2026,49.417
2026-09-04T19:07:30Z,87,5,630.0,160,10,15971,12159,54.294
2026-09-04T19:07:30Z,87,6,665.0,1377,1,1377,1377,71.739
2026-09-04T19:07:30Z,87,7,655.0,725,1,725,725,53.388
2026-09-04T19:07:30Z,87,9,900.0,50,3,109,50,83.542
2026-09-04T19:07:35Z,88,0,10500.0,73,25,953,229,10.937
2026-09-04T19:07:35Z,88,1,11400.0,100,1,100,100,61.75
2026-09-04T19:07:35Z,88,2,11400.0,22,2,112,112,89.797
2026-09-04T19:07:35Z,88,3,11400.0,84,5,288,288,24.229
2026-09-04T19:07:35Z,88,4,11700.0,222,1,222,222,128.01
2026-09-04T19:07:35Z,88,5,11700.0,300,4,864,864,27.501
2026-09-04T19:07:35Z,88,6,13200.0,176,2,196,196,71.154
2026-09-04T19:07:35Z,88,7,13400.0,100,1,100,100,75.245
2026-09-04T19:07:35Z,88,9,13900.0,13,1,13,13,11.654
2026-09-04T19:07:35Z,88,10,14400.0,200,3,354,354,9.481
2026-09-04T19:07:40Z,89,0,4410.0,63,8,571,227,161.231
2026-09-04T19:07:40Z,89,1,4420.0,41,6,1219,402,131.618
2026-09-04T19:07:40Z,89,2,4450.0,1,10,1181,1181,133.516
2026-09-04T19:07:40Z,89,3,4680.0,24,11,1067,991,4.52
2026-09-04T19:07:40Z,89,4,4750.0,181,10,3716,2795,107.736
2026-09-04T19:07:40Z,89,5,5325.0,297,4,3411,3411,25.477
2026-09-04T19:07:40Z,89,6,5575.0,160,1,160,160,179.51
2026-09-04T19:07:40Z,89,7,5525.0,285,5,2202,2202,95.306
2026-09-04T19:07:40Z,89,8,5650.0,2,2,202,202,74.586
2026-09-04T19:07:40Z,89,9,5800.0,2,3,47,22,18.551
2026-09-04T19:07:40Z,89,10,5950.0,300,5,751,352,18.549
2026-09-04T19:07:50Z,98,0,865.0,772,3,1862,862,44.98
2026-09-04T19:07:50Z,98,2,875.0,1587,2,8217,8217,25.418
2026-09-04T19:07:50Z,98,3,870.0,616,12,4624,4622,37.886
